tconst,title,year,studio,genres,runtime_minutes,imdb_rating,total_gross,genre_list
tt1758810,the snowman,2017,Uni.,"Crime,Drama,Mystery",119.0,5.1,43100000,"['Crime,Drama,Mystery']"
tt4481414,gifted,2017,FoxS,Drama,101.0,7.6,43000000,['Drama']
tt3262342,loving vincent,2017,Good Deed,"Animation,Biography,Crime",94.0,7.8,42200000,"['Animation,Biography,Crime']"
tt5726616,call me by your name,2017,SPC,"Drama,Romance",132.0,7.9,41900000,"['Drama,Romance']"
tt3401882,fist fight,2017,WB (NL),Comedy,91.0,5.6,41100000,['Comedy']
tt6003368,diary of a wimpy kid: the long haul,2017,Fox,"Comedy,Family",91.0,4.4,40100000,"['Comedy,Family']"
tt4481514,the house,2017,WB (NL),"Comedy,Crime",88.0,5.6,34200000,"['Comedy,Crime']"
tt2072233,sleepless,2017,ORF,"Action,Crime,Thriller",95.0,5.6,32900000,"['Action,Crime,Thriller']"
tt3521126,the disaster artist,2017,A24,"Biography,Comedy,Drama",104.0,7.4,29800000,"['Biography,Comedy,Drama']"
tt5456546,judwaa 2,2017,FIP,"Action,Comedy",145.0,3.9,26900000,"['Action,Comedy']"
tt0493405,chips,2017,WB,"Action,Comedy,Crime",100.0,6.0,26799999,"['Action,Comedy,Crime']"
tt4030600,the bye bye man,2017,STX,"Drama,Fantasy,Horror",96.0,4.3,26700000,"['Drama,Fantasy,Horror']"
tt1730768,the zookeeper's wife,2017,Focus,"Biography,Drama,History",127.0,7.0,26200000,"['Biography,Drama,History']"
tt3829920,only the brave,2017,Sony,"Action,Biography,Drama",134.0,7.7,25700000,"['Action,Biography,Drama']"
tt1966359,father figures,2017,WB,"Adventure,Comedy,Drama",113.0,5.5,25600000,"['Adventure,Comedy,Drama']"
tt6277440,badrinath ki dulhania,2017,FIP,"Comedy,Drama,Romance",139.0,6.2,25200000,"['Comedy,Drama,Romance']"
tt5982852,jolly llb 2,2017,FIP,"Comedy,Drama",137.0,7.3,23000000,"['Comedy,Drama']"
tt2378507,the glass castle,2017,LGF,"Biography,Drama",127.0,7.2,21900000,"['Biography,Drama']"
tt5544384,sword art online: the movie - ordinal scale,2017,Elev.,"Action,Adventure,Animation",119.0,7.4,20700000,"['Action,Adventure,Animation']"
tt4695012,it comes at night,2017,A24,"Horror,Mystery",91.0,6.2,19300000,"['Horror,Mystery']"
tt6113488,the case for christ,2017,PFR,"Biography,Drama",112.0,6.2,17700000,"['Biography,Drama']"
tt5825380,wonder wheel,2017,Amazon,Drama,101.0,6.2,15900000,['Drama']
tt5162658,gold,2017,Wein.,"Adventure,Drama,History",103.0,5.6,14900000,"['Adventure,Drama,History']"
tt3922818,the space between us,2017,STX,"Adventure,Drama,Romance",120.0,6.4,14800000,"['Adventure,Drama,Romance']"
tt6000478,"roman j. israel, esq.",2017,Sony,"Crime,Drama,Thriller",122.0,6.4,13100000,"['Crime,Drama,Thriller']"
tt6272828,mubarakan,2017,Sony,"Comedy,Romance",156.0,5.6,12859000,"['Comedy,Romance']"
tt6238896,earth: one amazing day,2017,BBC,"Documentary,Family",95.0,7.8,11681300,"['Documentary,Family']"
tt4411596,my cousin rachel,2017,FoxS,"Drama,Mystery,Romance",106.0,6.0,9200000,"['Drama,Mystery,Romance']"
tt3881784,stronger,2017,RAtt.,"Biography,Drama",119.0,7.0,8400000,"['Biography,Drama']"
tt5738152,stronger,2017,RAtt.,Drama,125.0,6.8,8400000,['Drama']
tt0491203,tulip fever,2017,Wein.,"Drama,History,Romance",105.0,6.2,8400000,"['Drama,History,Romance']"
tt4977530,viceroy's house,2017,IFC,"Biography,Drama,History",106.0,6.7,7800000,"['Biography,Drama,History']"
tt1935897,amityville: the awakening,2017,W/Dim.,"Horror,Thriller",85.0,4.9,7700700,"['Horror,Thriller']"
tt5721088,just getting started,2017,BG,"Action,Comedy",91.0,4.4,7700000,"['Action,Comedy']"
tt5929750,beatriz at dinner,2017,RAtt.,"Comedy,Drama",82.0,6.1,7410000,"['Comedy,Drama']"
tt4663548,all saints,2017,Affirm,Drama,108.0,6.0,5940000,['Drama']
tt5502766,phillauri,2017,FIP,"Comedy,Drama,Fantasy",138.0,6.1,5468000,"['Comedy,Drama,Fantasy']"
tt5764024,ok jaanu,2017,FIP,"Drama,Romance",135.0,5.2,5356000,"['Drama,Romance']"
tt6322922,an inconvenient sequel: truth to power,2017,Par.,Documentary,98.0,6.3,5400000,['Documentary']
tt1412528,table 19,2017,FoxS,"Comedy,Drama,Romance",87.0,5.8,5000000,"['Comedy,Drama,Romance']"
tt4218696,the wall,2017,RAtt.,"Action,Drama,Thriller",88.0,6.2,4500000,"['Action,Drama,Thriller']"
tt6845582,the wall,2017,RAtt.,Documentary,5.0,,4500000,['Documentary']
tt5175450,mark felt: the man who brought down the white house,2017,SPC,"Biography,Drama,History",103.0,6.4,4369000,"['Biography,Drama,History']"
tt5884230,brad's status,2017,Annapurna,"Comedy,Drama,Music",102.0,6.5,3800000,"['Comedy,Drama,Music']"
tt5208216,wonderstruck,2017,RAtt.,"Drama,Mystery",116.0,6.2,3300000,"['Drama,Mystery']"
tt5613834,a gentleman,2017,FIP,"Action,Comedy",145.0,6.3,2910000,"['Action,Comedy']"
tt0460890,the only living boy in new york,2017,RAtt.,Drama,89.0,6.3,2524000,['Drama']
tt6352548,poster boys,2017,Sony,Comedy,128.0,5.6,2497000,['Comedy']
tt6018306,last flag flying,2017,LGF,"Comedy,Drama,War",125.0,6.9,1869000,"['Comedy,Drama,War']"
tt6573444,human flow,2017,Magn.,Documentary,140.0,6.9,1828000,['Documentary']
tt6288250,patti cake$,2017,FoxS,"Drama,Music",109.0,6.7,1482000,"['Drama,Music']"
tt5503688,6 below: miracle on the mountain,2017,MOM,"Adventure,Biography,Drama",98.0,5.7,1114800,"['Adventure,Biography,Drama']"
tt4653272,buena vista social club: adios,2017,BG,Documentary,110.0,6.9,701000,['Documentary']
tt6333056,city of ghosts,2017,IFC,"Documentary,War",92.0,7.4,228000,"['Documentary,War']"
tt4154756,avengers: infinity war,2018,BV,"Action,Adventure,Sci-Fi",149.0,8.5,678801369,"['Action,Adventure,Sci-Fi']"
tt1825683,black panther,2018,BV,"Action,Adventure,Sci-Fi",134.0,7.3,1347000000,"['Action,Adventure,Sci-Fi']"
tt4881806,jurassic world: fallen kingdom,2018,Uni.,"Action,Adventure,Sci-Fi",128.0,6.2,1309500000,"['Action,Adventure,Sci-Fi']"
tt3606756,incredibles 2,2018,BV,"Action,Adventure,Animation",118.0,7.7,1242800000,"['Action,Adventure,Animation']"
tt1477834,aquaman,2018,WB,"Action,Adventure,Fantasy",143.0,7.1,1147800000,"['Action,Adventure,Fantasy']"
tt1727824,bohemian rhapsody,2018,Fox,"Biography,Drama,Music",134.0,8.0,903600000,"['Biography,Drama,Music']"
tt4912910,mission: impossible - fallout,2018,Par.,"Action,Adventure,Thriller",147.0,7.8,791200000,"['Action,Adventure,Thriller']"
tt5463162,deadpool 2,2018,Fox,"Action,Adventure,Comedy",119.0,7.8,779000000,"['Action,Adventure,Comedy']"
tt4123430,fantastic beasts: the crimes of grindelwald,2018,WB,"Adventure,Family,Fantasy",134.0,6.6,653700000,"['Adventure,Family,Fantasy']"
tt5095030,ant-man and the wasp,2018,BV,"Action,Adventure,Comedy",118.0,7.1,622600000,"['Action,Adventure,Comedy']"
tt1677720,ready player one,2018,WB,"Action,Adventure,Sci-Fi",140.0,7.5,582900000,"['Action,Adventure,Sci-Fi']"
tt6878882,operation red sea,2018,WGUSA,"Action,Drama,Thriller",142.0,6.7,579200000,"['Action,Drama,Thriller']"
tt7752454,detective chinatown 2,2018,WB,"Action,Comedy,Mystery",121.0,6.1,544100000,"['Action,Comedy,Mystery']"
tt4779682,the meg,2018,WB,"Action,Horror,Sci-Fi",113.0,5.7,530200000,"['Action,Horror,Sci-Fi']"
tt5848272,ralph breaks the internet,2018,BV,"Adventure,Animation,Comedy",112.0,7.1,529200000,"['Adventure,Animation,Comedy']"
tt5220122,hotel transylvania 3: summer vacation,2018,Sony,"Adventure,Animation,Comedy",97.0,6.3,528600000,"['Adventure,Animation,Comedy']"
tt4701182,bumblebee,2018,Par.,"Action,Adventure,Sci-Fi",114.0,6.9,468000000,"['Action,Adventure,Sci-Fi']"
tt6911608,mamma mia! here we go again,2018,Uni.,"Comedy,Musical,Romance",114.0,6.7,395000000,"['Comedy,Musical,Romance']"
tt3778644,solo: a star wars story,2018,BV,"Action,Adventure,Fantasy",135.0,7.0,393000000,"['Action,Adventure,Fantasy']"
tt4633694,spider-man: into the spider-verse,2018,Sony,"Action,Adventure,Animation",117.0,8.5,375500000,"['Action,Adventure,Animation']"
tt4477536,fifty shades freed,2018,Uni.,"Drama,Romance,Thriller",105.0,4.5,371900000,"['Drama,Romance,Thriller']"
tt5814060,the nun,2018,WB (NL),"Horror,Mystery,Thriller",96.0,5.4,365600000,"['Horror,Mystery,Thriller']"
tt6170484,monster hunt 2,2018,LGF,"Adventure,Comedy,Sci-Fi",110.0,5.3,361706000,"['Adventure,Comedy,Sci-Fi']"
tt5117670,peter rabbit,2018,Sony,"Adventure,Animation,Comedy",95.0,6.6,351300000,"['Adventure,Animation,Comedy']"
tt5028340,mary poppins returns,2018,BV,"Comedy,Family,Fantasy",130.0,6.9,349600000,"['Comedy,Family,Fantasy']"
tt6644200,a quiet place,2018,Par.,"Drama,Horror,Sci-Fi",90.0,7.6,340900000,"['Drama,Horror,Sci-Fi']"
tt6966692,green book,2018,Uni.,"Biography,Comedy,Drama",130.0,8.3,319800000,"['Biography,Comedy,Drama']"
tt5758778,skyscraper,2018,Uni.,"Action,Adventure,Thriller",102.0,5.8,304800000,"['Action,Adventure,Thriller']"
tt1365519,tomb raider,2018,WB,"Action,Adventure,Fantasy",119.0,6.3,274700000,"['Action,Adventure,Fantasy']"
tt3104988,crazy rich asians,2018,WB,"Comedy,Romance",120.0,7.0,238500000,"['Comedy,Romance']"
tt6182908,smallfoot,2018,WB,"Adventure,Animation,Comedy",96.0,6.7,214100000,"['Adventure,Animation,Comedy']"
tt6343314,creed ii,2018,MGM,"Drama,Sport",130.0,7.2,214000000,"['Drama,Sport']"
tt3766354,the equalizer 2,2018,Sony,"Action,Crime,Thriller",121.0,6.7,190400000,"['Action,Crime,Thriller']"
tt5523010,the nutcracker and the four realms,2018,BV,"Adventure,Family,Fantasy",99.0,5.5,174000000,"['Adventure,Family,Fantasy']"
tt7959026,the mule,2018,WB,"Crime,Drama,Thriller",116.0,7.1,172500000,"['Crime,Drama,Thriller']"
tt5726086,insidious: the last key,2018,Uni.,"Horror,Mystery,Thriller",103.0,5.7,167800000,"['Horror,Mystery,Thriller']"
tt6921996,johnny english strikes again,2018,Uni.,"Action,Adventure,Comedy",89.0,6.2,158900000,"['Action,Adventure,Comedy']"
tt2873282,red sparrow,2018,Fox,"Action,Drama,Thriller",140.0,6.6,151600000,"['Action,Drama,Thriller']"
tt6133466,the first purge,2018,Uni.,"Action,Horror,Sci-Fi",98.0,5.1,137000000,"['Action,Horror,Sci-Fi']"
tt1620680,a wrinkle in time,2018,BV,"Adventure,Family,Fantasy",109.0,4.2,132700000,"['Adventure,Family,Fantasy']"
tt2119543,the house with a clock in its walls,2018,Uni.,"Comedy,Fantasy,Horror",105.0,6.0,131400000,"['Comedy,Fantasy,Horror']"
tt7401588,instant family,2018,Par.,"Comedy,Drama",118.0,7.4,120600000,"['Comedy,Drama']"
tt1590193,the commuter,2018,LGF,"Action,Mystery,Thriller",105.0,6.3,119900000,"['Action,Mystery,Thriller']"
tt2704998,game night,2018,WB (NL),"Action,Comedy,Crime",100.0,7.0,117700000,"['Action,Comedy,Crime']"
tt6466464,the monkey king 3,2018,WGUSA,"Action,Adventure,Fantasy",114.0,5.5,115087000,"['Action,Adventure,Fantasy']"
tt1213641,first man,2018,Uni.,"Biography,Drama,History",141.0,7.4,105700000,"['Biography,Drama,History']"
tt4244998,alpha,2018,Studio 8,"Adventure,Drama,Family",96.0,6.7,98200000,"['Adventure,Drama,Family']"
tt7040874,a simple favor,2018,LGF,"Comedy,Crime,Drama",117.0,6.9,97600000,"['Comedy,Crime,Drama']"
tt5083738,the favourite,2018,FoxS,"Biography,Drama,History",119.0,7.6,96000000,"['Biography,Drama,History']"
tt6772950,truth or dare,2018,Uni.,"Horror,Thriller",100.0,5.2,95300000,"['Horror,Thriller']"
tt6869948,truth or dare,2018,Uni.,"Comedy,Drama,Romance",92.0,,95300000,"['Comedy,Drama,Romance']"
tt6791096,i feel pretty,2018,STX,"Comedy,Romance",110.0,5.4,94500000,"['Comedy,Romance']"
tt2531344,blockers,2018,Uni.,Comedy,102.0,6.2,94000000,['Comedy']
tt5664636,goosebumps 2: haunted halloween,2018,Sony,"Adventure,Comedy,Family",90.0,5.6,93300000,"['Adventure,Comedy,Family']"
tt7349662,blackkklansman,2018,Focus,"Biography,Crime,Drama",135.0,7.5,93300000,"['Biography,Crime,Drama']"
tt2296777,sherlock gnomes,2018,Par.,"Adventure,Animation,Comedy",86.0,5.1,90300000,"['Adventure,Animation,Comedy']"
tt1571234,mortal engines,2018,Uni.,"Action,Adventure,Fantasy",128.0,6.1,83700000,"['Action,Adventure,Fantasy']"
tt8404272,how long will i love u,2018,WGUSA,Romance,101.0,6.5,82847000,['Romance']
tt1259528,den of thieves,2018,STX,"Action,Crime,Drama",140.0,7.0,80500000,"['Action,Crime,Drama']"
tt7784604,hereditary,2018,A24,"Drama,Horror,Mystery",127.0,7.3,79400000,"['Drama,Horror,Mystery']"
tt2854926,tag,2018,WB (NL),Comedy,100.0,6.5,78100000,['Comedy']
tt6266538,vice,2018,Annapurna,"Biography,Comedy,Drama",132.0,7.2,76000000,"['Biography,Comedy,Drama']"
tt4218572,widows,2018,Fox,"Crime,Drama,Thriller",129.0,7.0,76000000,"['Crime,Drama,Thriller']"
tt5052474,sicario: day of the soldado,2018,Sony,"Action,Crime,Drama",122.0,7.1,75900000,"['Action,Crime,Drama']"
tt7668870,searching,2018,SGem,"Drama,Mystery,Thriller",102.0,7.7,75400000,"['Drama,Mystery,Thriller']"
tt6663582,the spy who dumped me,2018,LGF,"Action,Adventure,Comedy",117.0,6.0,75400000,"['Action,Adventure,Comedy']"
tt2126357,second act,2018,STX,"Comedy,Drama,Romance",103.0,5.8,72300000,"['Comedy,Drama,Romance']"
tt6452574,sanju,2018,FIP,"Biography,Drama",155.0,7.9,71500000,"['Biography,Drama']"
tt1413492,12 strong,2018,WB,"Action,Drama,History",130.0,6.6,67400000,"['Action,Drama,History']"
tt5164432,"love, simon",2018,Fox,"Comedy,Drama,Romance",110.0,7.6,66300000,"['Comedy,Drama,Romance']"
tt4560436,mile 22,2018,STX,"Action,Adventure,Thriller",94.0,6.1,66300000,"['Action,Adventure,Thriller']"
tt5619332,life of the party,2018,WB (NL),Comedy,105.0,5.5,65900000,['Comedy']
tt5104604,isle of dogs,2018,FoxS,"Adventure,Animation,Comedy",101.0,7.9,64200000,"['Adventure,Animation,Comedy']"
tt6306064,adrift,2018,STX,"Action,Adventure,Biography",96.0,6.6,59900000,"['Action,Adventure,Biography']"
tt6802308,the 15:17 to paris,2018,WB,"Biography,Drama,Thriller",94.0,5.2,57100000,"['Biography,Drama,Thriller']"
tt4701724,early man,2018,LGF,"Adventure,Animation,Comedy",89.0,6.1,54700000,"['Adventure,Animation,Comedy']"
tt6850820,peppermint,2018,STX,"Action,Crime,Drama",101.0,6.5,53800000,"['Action,Crime,Drama']"
tt7424200,teen titans go! to the movies,2018,WB,"Action,Animation,Comedy",84.0,6.8,52100000,"['Action,Animation,Comedy']"
tt5690360,slender man,2018,SGem,"Horror,Mystery,Thriller",93.0,3.2,51800000,"['Horror,Mystery,Thriller']"
tt7334528,uncle drew,2018,LG/S,"Comedy,Sport",103.0,5.7,46700000,"['Comedy,Sport']"
tt2328900,mary queen of scots,2018,Focus,"Biography,Drama,History",124.0,6.3,46400000,"['Biography,Drama,History']"
tt5734576,the possession of hannah grace,2018,SGem,"Horror,Mystery,Thriller",86.0,5.2,43000000,"['Horror,Mystery,Thriller']"
tt4530422,overlord,2018,Par.,"Action,Adventure,Horror",110.0,6.7,41700000,"['Action,Adventure,Horror']"
tt4073790,the darkest minds,2018,Fox,"Action,Adventure,Drama",104.0,5.7,41100000,"['Action,Adventure,Drama']"
tt5691024,show dogs,2018,Global Road,"Adventure,Comedy,Family",92.0,3.7,39200000,"['Adventure,Comedy,Family']"
tt4669788,on the basis of sex,2018,Focus,"Biography,Drama",120.0,6.9,38200000,"['Biography,Drama']"
tt5580266,the hate u give,2018,Fox,"Crime,Drama",133.0,7.3,34900000,"['Crime,Drama']"
tt8097306,nobody's fool,2018,Par.,"Comedy,Drama,Romance",110.0,4.6,33500000,"['Comedy,Drama,Romance']"
tt6628394,bad times at the el royale,2018,Fox,"Crime,Drama,Mystery",141.0,7.1,31800000,"['Crime,Drama,Mystery']"
tt6843812,baaghi 2,2018,FIP,"Action,Thriller",137.0,5.0,31200000,"['Action,Thriller']"
tt1308728,the happytime murders,2018,STX,"Action,Comedy,Crime",91.0,5.3,27500000,"['Action,Comedy,Crime']"
tt4799066,midnight sun,2018,Global Road,"Drama,Romance",91.0,6.6,27400000,"['Drama,Romance']"
tt4537896,white boy rick,2018,Studio 8,"Crime,Drama",111.0,6.4,25900000,"['Crime,Drama']"
tt7388562,"paul, apostle of christ",2018,Affirm,"Adventure,Biography,Drama",108.0,6.7,23100000,"['Adventure,Biography,Drama']"
tt5935704,padmaavat,2018,VPD,"Drama,History,Romance",164.0,7.0,22900000,"['Drama,History,Romance']"
tt6421110,proud mary,2018,SGem,"Action,Crime,Drama",89.0,4.9,21776000,"['Action,Crime,Drama']"
tt7690670,superfly,2018,Sony,"Action,Crime,Thriller",116.0,5.0,20736000,"['Action,Crime,Thriller']"
tt7125860,if beale street could talk,2018,Annapurna,"Drama,Romance",119.0,7.2,20600000,"['Drama,Romance']"
tt9151704,burn the stage: the movie,2018,Trafalgar,"Documentary,Music",84.0,8.8,20300000,"['Documentary,Music']"
tt7108976,detective k: secret of the living dead,2018,WGUSA,"Comedy,Crime",120.0,6.1,18604000,"['Comedy,Crime']"
tt1999890,hell fest,2018,LGF,Horror,89.0,5.5,18200000,['Horror']
tt4761916,unfriended: dark web,2018,BH Tilt,"Crime,Horror,Mystery",92.0,5.9,15200000,"['Crime,Horror,Mystery']"
tt6499752,upgrade,2018,BH Tilt,"Action,Sci-Fi,Thriller",100.0,7.6,14400000,"['Action,Sci-Fi,Thriller']"
tt7153766,unsane,2018,BST,"Drama,Horror,Mystery",98.0,6.4,14300000,"['Drama,Horror,Mystery']"
tt4971344,the sisters brothers,2018,Annapurna,"Adventure,Comedy,Crime",122.0,7.0,13100000,"['Adventure,Comedy,Crime']"
tt3289724,welcome to marwen,2018,Uni.,"Biography,Comedy,Drama",116.0,6.1,12900000,"['Biography,Comedy,Drama']"
tt5834262,hotel artemis,2018,Global Road,"Action,Drama,Sci-Fi",94.0,6.1,12700000,"['Action,Drama,Sci-Fi']"
tt6580564,102 not out,2018,Sony,"Comedy,Drama",102.0,7.5,12200000,"['Comedy,Drama']"
tt7008872,boy erased,2018,Focus,"Biography,Drama",115.0,7.0,11800000,"['Biography,Drama']"
tt3721964,gringo,2018,STX,"Action,Comedy,Crime",111.0,6.1,11000000,"['Action,Comedy,Crime']"
tt6485776,golden slumber,2018,CJ,"Action,Thriller",108.0,5.9,10694500,"['Action,Thriller']"
tt6017942,kin,2018,LGF,"Action,Drama,Sci-Fi",102.0,5.7,10000000,"['Action,Drama,Sci-Fi']"
tt5670152,traffik,2018,LGF,"Action,Crime,Drama",96.0,6.0,9536000,"['Action,Crime,Drama']"
tt5466186,7 days in entebbe,2018,Focus,"Action,Drama,History",107.0,5.8,8700000,"['Action,Drama,History']"
tt1034415,suspiria,2018,Amazon,"Fantasy,Horror,Mystery",152.0,6.8,7900000,"['Fantasy,Horror,Mystery']"
tt4669264,beirut,2018,BST,"Drama,Thriller",109.0,6.4,7500000,"['Drama,Thriller']"
tt7064498,return of the hero,2018,Distrib.,"Comedy,History",90.0,6.4,7337100,"['Comedy,History']"
tt7690638,soorma,2018,Sony,"Biography,Drama,Sport",131.0,7.4,6590000,"['Biography,Drama,Sport']"
tt7137380,destroyer,2018,Annapurna,"Action,Crime,Drama",121.0,6.2,5500000,"['Action,Crime,Drama']"
tt7242142,blindspotting,2018,LG/S,"Comedy,Crime,Drama",95.0,7.4,4830000,"['Comedy,Crime,Drama']"
tt3319730,the mercy,2018,Scre.,"Adventure,Biography,Drama",112.0,6.0,4229500,"['Adventure,Biography,Drama']"
tt2368254,a private war,2018,Aviron,"Biography,Drama,War",110.0,6.7,3800000,"['Biography,Drama,War']"
tt7074886,the front runner,2018,Sony,"Biography,Drama,History",113.0,6.2,3200000,"['Biography,Drama,History']"
tt5929754,wildlife,2018,IFC,Drama,105.0,6.9,3100000,['Drama']
tt2160105,i still see you,2018,LGF,"Fantasy,Thriller",98.0,5.7,1501400,"['Fantasy,Thriller']"
tt4602066,the catcher was a spy,2018,IFC,"Biography,Drama,War",98.0,6.2,954000,"['Biography,Drama,War']"
tt6769280,time freak,2018,Grindstone,"Comedy,Drama,Romance",104.0,5.7,266000,"['Comedy,Drama,Romance']"
